content,score
"Aku agak bingung sejujurnya sama toner dari N'Pure ini. Gak tau aku yg salah simpan produknya atau gmn, aku selalu simpen product ini di kulkas biar adem btw. Di awal-awal pemakaian lumayan cocok, lumayan buat calming kulitku juga. Tapi lama-lama aku ngeliat toner ini ky gitu-gitu aja.. Gak bikin makin bagus, gak bikin kulit sampe breakout juga, jadi tetap aku pake. Makin lama toner ini jd munculin beruntusan gt, khususnya di area berminyak kulitku, which is jidat. Trs waktu ada jerawat lumayan besar, dia ga work sama sekali, bener-bener jerawatnya gt"" aja, pdhl claim nya buat acne:( Tp ttp kupake jg lama"" dia kempes sih, cuma lamaaa bgttt dan sampe capek sendiri plus muncul bbrp beruntusan... Harga nya terjangkau sih, tp untuk repurchase aku akan pikir-pikir lagi.",3
"enggak banget buat kulitku yang kering bandel ini malah makin makin kering, gak cocok banget buat hidrasi sih menurut aku. gak bikin bekas jerawat merah lebih tenang lagi. gak ngefek apa apa malah jadi lebih kering big nooooo banget buat aku, untung gak beli",3
awalnya nyari toner buat yang kulit yang lgi jerawatan. toner ini diaku bisa bikin lebab dan meredakan kemerahan di muka tapi setelah beberapa kali pemakaian malah bikin bruntusan. jadi sekarang stop dulu make toner ini...............,3
coba ini karena tertarik di tiktok katanya bagus kebetulan npure juga baru ngeluarin yang mini size akhirnya aku beli pas si coba aku suka baunya terus toner Ini sangat encer menurut ku harganya juga cukup terjangkau,3
"produknya bisa lebih baik kalau seandainya ngaruh di aku, hehe. love and hate sama produknya, sedikit ngaruh buat pudarin bekas jerawat sama hilangin bruntusan. selain itu ga ada yang lain, kadang kala bikin muncul ruam merah sekaligus gatal-gatal. kedepanya ga tau bakalan repurchase or gak, bisa hilangin bekas jerawat tapi bikin reaksi alergi di aku. mungkin ga, soalnya takut skin barrier malah rusak. aku pakai toner ini wajib di lanjut hydrate toner soalnya selesai pakai ni toner kulit muka kerasa kering kerontang",3
"alesan aku beli karna pas lagi discount di Shopee cuma 69K, dan pas baca Ingrediants dia No SLS, No Alcohol, sejauh ini nyaman aja dipake lumayan bikin lembab, untuk jerawat si ga ngaruh apa-apa. tapi mungkin kalo ada discount aku bakalan repurchase.",3
"beli toner ini karena penasaran yg katanya alcohol free, sls free, dan ada kandungan centella asiatica (didalamnya beneran ada daunnya dong) tapi masih ada kandungan parfumenya sih toner ini, awal pemakaian rasanya muka lebih fresh gitu tapi setelah 2 mingguan muncul jerawat gede gitu dong, gak tau sih karna dia apa produk lain yg dipake barengan sama dia. setelah stop keduanya jerawat yg kaya gitu gak muncul lagi dong. niatnya sih mau coba lagi tapi masih maju mundur",3
oke agak sedih krn harus kasi review ga cocok. aku fokusin make produk ini sebulan kurang di muka yg baru break out parah dan banyak yg nyaranin bcs diklaim katanya bisa meredakan kemerahan dan calming wajah. but its not work for my face dan malah muncul bercak merah di pipi bawah. still worth to try since banyak yg cocok,3
"Beli toner ini krn kandungannya cica, aku cocok banget sama cica. Biasanya pakai skin 1004 tapi karena mahal aku pingin pakai npure, kalau cocok kan seneng soalnya harganya murah. Aku pakai toner ini dengan metode csm setiap hari krn mikirnya biar bekas jerawat merahku pudar, Tapi ternyata setelah kupakai 2 minggu jerawat pada bermunculan, yg biasanya gak keluar dijidat, ini keluar banyak banget. Di pipi jerawatnya gede banget dan sakit. Udah berhenti pakai 1minggu tp belum kempes2 juga semua jerawatnya. Sedih banget mana Tonernya masih banyak. Kayaknya yg bikin gak cocok fragrancenya deh.",3
Toner ini super calming di wajah ku. Tapi entah mengapa aku gak bisa pake toner ini setiap hari. Biasanya aku selalu pake ini untuk CSM karena enak banget. Aku gabisa pake toner ini setiap hari karena somehow muka jadi bertekstur. Aku biasa pake toner ini kalo lagi mau CSM aja.,3
lagi cari toner yang bisa ngeredain jerawat aku karena aku sempet breakout gara-gara satu produk.kata orang-orang ini bagus buat ngeredain kemerahan tapi di aku ga ngaruh apa-apa dan buat muka aku makin menjadi jerawatnya padahal harganya affrodable banget tapi syng ga cocok,3
"awal aku coba, enak. dia ngademin kulit banget, bruntusan dan kemerahan bisa hilang dengan toner ini. mengandung tranexamic acid yang lagi hype di skincare luar. sayangnya, lama kelamaan warna tonernya jadi kuning gitu dan jadi bikin gatal. saran aku disimpen di kulkas biar gak oksidasi",3
"sangat sangat disayangkan aku ga cocok sm toner iniii. padahal banyak bgt review bagus nya jd aku belii dan dia malah memperparah bruntusan dan jerawatku dari pertama pake. sempet lanjutin karena masih positif thinking tp ternyata ga membaik. huhu pdhl berharap banyak. dia di aku agak lengket gtu, teksturnya cair, tp adaa fragrance nya walaupun wanginya enk, jd hati2 utk yg sensitif",3
"Aku pake produk ini karena lagi rameee banget dibahasnya, katanya bisa bikin calm & ngeringin jerawat. Kalau di aku, dia cuma bikin lembab, itupun harus 2 layer apply nya.. dan malah bikin beruntusan & timbul jerawat2 mendem gitu.",3
Toner ini ga bekerja di aku. Aku mencoba toner ini karean beberapa review menarik dan banyak yang mereview bahwa toner ini cukup calming untuk jerawat.for me it's the other way around 😭😭 selama 1-2bulan pemakaian masih oke tapi selanjutnya wajah aku malah jerawatan parah dan sampai 6 bulan kedepannya jerawat tersebut susah hilang. 😌🙁,3
"Sebenernya love-hate relationship sama produk ini. Awal-awal pake nimbulin jerawat 2-3 biji gitu di dagu dan di deket hidung, tapi lama-kelamaan jerawatnya kempes terus kebetulan aku ada bekas jerawat yang lumayan menghitam di daerah dagu dan sekarang bekasnya udah pudar dibarengin dengan pemakaian toner ini. Kalo untuk repurchase kayaknya aku mau coba yang marigold series deh",3
"Beli ini karena lagi hype dan keracunan tiktok, yang katanya produk local bagus blablabla. tapi lain lagi di kulit aku :( aku beli sama essence nya di official npure di shopee, baru pertama kali pemakaian dengan essence nya memang timbul reaksi aneh di muka ku whichis kyk jerawatan n redness :( langsung aku stop pemakaian, sedih bgt.",3
"Love hate sama produk npure yang satu ini. Beli ini karna tergiur sama review nya di fd juga sih. Udah pake ini sekitar 2 mingguan, concern nya mau ngeredain redness dimuka iyasih lumayan ngefek cuman dia juga bikin jidat aku muncul jerawat yang gede2 gitu alhasil sekarang se jidat penuh jerawat dan mutusin buat stop pake ini huhuhu.",3
"Kulit aku sensitif parah, coba pakenpure karena reviewnya kaya bagus-bagus gitu. Aku pake seminggu dua minggu ga timbul apa-apa, eh pas udah sebulan lebih pake malah timbul jerawat kecil, jerawat mendem sama bruntusan dan jadi ada efek tingling tapi perih. Akhirnya stop, dan ganti pake cosrx",3
"Awalnya coba toner ini karna liat beberapa org mengklaim dia bisa meredakan redness diwajah, tp setelah aku coba sampe habis kira kira kurleb 1bln blm ada perubahan juga huhu sebenernya ini bagus tapi kayanya kurang nampol di kulit wajah aku karna gada perubahan",3
"ya biasa ajasih… gak bikin skin barrier aku kuat juga, gak menghambat jerawat baru juga… tapi kalo ada jerawat, dia merawat sewajarnya ajasih… 2 minggu jerawat nya baru ilang kalo pake toner ini… gatauu apa emang kulitku aja kaliyaa ga cocok2 bgt sm ini toner tapi setidaknya dia gak bikin muka aku breakout parah sih🙂",3
"Ini toner yg aku pake ketika lg jerawatan tiba2.. hmm im not sure about this product sih tp kayaknya yg bikin jerawat aku ilang sih si serum tea tree nya natur. Tp yaa lumayan lah utk bantu2 hhe. Untuk harga toner quite pricey ya, banyak yg lebih murce.",3
"di aku si npure ini gk ada reaksi apa² gitu, gk bkin lembab, trus buat jerawat juga awalnya doang ampuh tpi makin kebelkang lah b aja mlah gk bisa hilangin lgi, jdi aku kyk nya gk bakal repurchase sih, mau nyari produk lain lgi yg lebih ampuh buat jerawat dan beruntusan, toner ini juga kayaknya lebih cocok untuk yg kulitnya oily klau yg dry aku gk recommend sih karena kurang buat hydrasi muka",3
"pertama coba produk berkandungan centella asiatica tapi sayangnya ga cocok di aku huhu dia tipe toner yg watery banget dan didalemnya ada daun centella asiatica nya sehelai. pemakaian pertama biasa aja, kedua ketiga keempat mulai muncul bruntusan kecil. pas aku stop pemakaian bruntusan jd mereda jd fix aku ga cocok sama produk ini pdhl produk ini hype banget. tapi aku salut sih sama packagingnya ada penutup buat lubang keluar produknya gt jd aman",3
"beli karena ada yg ngerekomendasiin, terus karena aku baru aja belajar pakai skincare jadi percaya aja. ternyata g cocok bgt dikulit aku. pas dipakai langsung sensasinya panas,gatel terus kelamaan jadi BO. mungkin emg g cocok ajasi di muka aku yg sensitif bgt ini",3
Udah expect tinggi sebenarnya tapi ternyata gak sesuai. tiap pemakaian ada tingling sensation terus bikin jerawat makin merah dan gak ada efek apapun di kulitku. tapi cukup lembabin sih dan buat Csm beruntusan lumayan cuma kurang aja effect nya buat kulitku,3
"jujur pake ini uda lama banget si yang hype banget waktu itu di apk sebelah, dan gw tertarik karna ada real daun cicanya kek .. lucu gitu selain lucu juga gw berharap lebih sama si real daun cicanya ini beberapa hari pake ini masi gapapa, pas gw lanjut mala bikin muncul jerawat kecil2 gitu terus merah2 :( jadi gw stop :(",3
Jujur keracunan. Katanya bagus buat bruntus dan mencerahkan. Tp di aku Udh beberapa kali pake ini tapi selalu muncul bruntus. Atau mungkin ini cuma purging(?) Tapi di aku ngga memperlihatkan tanda2 membaik setelahnya. Jadi aku stop pake. Dan wanginya suka sih.,3
"ga cocok sama produk npure ini padahal face wash nya aku cocok dan habis hingga 5 tube tapi emang balik lagi sih di kulit masing masing, aku beli ini waktu flash sale tu di laz*da nah aku juga waktu itu kepo juga, terus aku coba selama kurbel 2 Minggu lebih buat ngompres jerawat aku dan dijadikan toner jg tapi hasilnya kurang nampol di aku dan malah bikin berminyak dan malah tambah jerawat lagi akhirnya aku ga pake lagi padahal cocok sama face wash nya:(",3
"Pengalaman aku pakai centella ini awalnya lumayan, cuma kayaknya terlalu lembab di wajah aku jadi buat bruntusan sedangkan wajahku oily sensitive bgt. ga bikin kemerahan tapi jerawatku ga berubah. nyobain karena ada rekom dari temen dan kayaknya aku ga cocok sama npure centela, dan aku mau preloved 65k ongkir ditanggung pembeli ini baru dipake sediki kotak masih utuh karena aku beli di olshop npure resminya. kalo ada yg minta bisa WA aku 085925280240.",3
udh dua minggu aku pake ini. awalnya mikir karena mau jdwal menstruasi ko ada jrawat. ternyata dia muncul banyak tp mendem2 gtu sma bruntusan di jidat. kayaknya sih ga cocok krena kandungan niacin yg mana aku jga pake serum niacin. mngkin terlalu banyak kandungan aktif.,3
"Entah perasaanku aja sih atau gimana aku kurang cocok sama ni barang. Rada kaget pas sampe, karena beneran centellanya ada didalam botol (mengingatkan aku sama mustika ratu, biji zaitun ada didalam minyak pijatnya). Warna cairanya agak ijo kental kalo ga dikocok, setelah kocok agak mendingan warna ijonya. Setelah pake rada pedes sih dimuka, entah kandungan alkoholnya kuat, karena pas kecium juga strong buat hidung aku. Purchase? Hmm pikir2 dulu deh kalo mau beli ini.",3
"bingung bgt sm ni product bagus atau ngga🤔 pemakaian 2 hari gatel2 dan merah, apa efeknya emg seperti itu ya?tp dimuka ku cukup ngehidrasi sih, gatau deh bingung:( pdhl lucu gt ya ada daun pegagan didalamnya trs wanginya jg gga ganggu, kalo beneran ga cocok aku bingung bgt hrs beli product hydrating toner apa:(",3
"Hemmmm aku udah berharap banyak pakai produk lokal ini yang katanya dupe nya skin1**4 jadi aku coba beli trial size nya yang kecil-kecil 3pcs. Pemakaian rutin di aku, tidak menunjukkan perubahan yg signifikan sih, cuma lembapin aja. Sisanya aku ga ngerasain apa-apa.. maaf ya aku hrs berpaling back to skin1**4 :(",3
"beli ini karena banyak yang bilang toner si npure ini dupe nya toner skin1004. Dia emg beneran ada daun centella nya, wangi nya calming. ga bikin efek jelek juga ke wajah. Cuman hidrasi kulit aku aja gaada efek yg berlebihan.",3
"oke toner ini dipakai sesuai 7layers tips dari N'Pure nya kira kira habis sekitar 1bulan lebih dikit. Dengan harga 100k, asa dapat toner yang bau parfumnya sangat sangat sangat menyengat bagi hidung sensitif asa, dan emang membuat jerawat kempes. tapi  sampe 1 bulan ga ilang ilang jerawatnya. dan selama asa pakai cica series 3 produk itu yang awalnya asa ga jerawatan, tiba tiba ada jerawat batu yang sangat sangat sakit muncul di pipi, rahang,kening dan dagu. itu jerawat beneran sakit. lalu asa kompres pake cica ini dia ngempes tapi menghitam pas ditekan seperti masih ada jerawat didalam nya cuma udah berubah warna jadi itam tuh jerawatnya. tapi toner ini buat kulit asa cerah. bruntusan kening ilang tapi jadi itam-itam semua:""( eh nambah jerawat 2 trus dikompres kempes lagi, trus kulit kening nya jadi kering dan kusam dibanding pipi. asa nyoba 1 set cica series loh ya selama okt-nov19.",3
"Emang lagi cari toner untuk bruntusan aku, dapet rekomendasi dari kakel yg emng sengaruh itu di kulit dia, tp ternyata emng kurang cocok di kulit aku, jadi aku mau preloved produk ini, isinya juga masi lumayan full, buat kalian yg minat langsung WA yaa!! 082139142246",3
"pertama aku beli ini gr"" kehabisan skin1004. kurang mantul si di kulit aku yang kaya badak ini, aku pakenya tiap skincare pagi dan malem, kadang buat kompres jwrt aku yang lagi meradang tapi ya gitu b aja ga ada perubahan yang signifikan.Tapi oke lah dengan harga segitu bisa dpt 150 ml.",3
"dengan embe embel centella nya aku berharap lebih banget si sama toner ini, tapi gak tau kenapa di muka ku gada efek yang bener2 signifikan, jerawat pun masi tetep ada gitu, berasa sayang pake produknya, tapi tetep bagus juga kok, akhirnya cuma kepake buat ngilangin residu after wash off mask ahahah sorry",3
"Teksturnya seperti toner hdyrating, cepat meresap, wanginya enak, ada daun centellanya didalam botolnya. Saat pertama kali diaplikasikan ke kulit wajahku rasanya kulit terasa segar apalagi kalau di masukin dulu di kulkas sebelumnya. Tapi untuk efek lainnya aku belum merasakan, mungkin butuh waktu.",3
"[soldddd]Aku sedih banget padahal Aku cocok serum centella Asiatica produk lain jadi mau Coba toner ini. Review orang lain juga pada bagus2. Tapi Di Aku 3x pemakaian bikin timbul jerawat. Awalnya Di pipi jd kukira hormonal. Pemakaian ke 3 beruntusan dikit Di dahi malah jd jerawat merah (to bukan jerawat yg Sakit sii). Pdhl Aku ga pernah jerawatan Di dahi. Aku gatau itu purging apa gmn cuma aku udah ga percaya ama yg namanya purging, jd takut ngelanjutin produk ini. Mungkin krn Ada fragrance nya.. akuu mau prelovedd bener2 baru dipake 3x. Aku Jual rugi 65k aja beli Di official store nya Di shopee waktu 11.11. Aku kmrn beli 80k. Drpd GA kepake di Aku... Bisa wa 085604006076 atau DM Di ig fidyaifahalami. Makasih:"")",3
"Make ini kurang lebih 1 minggu, awalnya sih bgus ajh ya kya kemerahan lumayan berkurang, tpi pas 1 minggu berjalan munculin jerawat yg mendem mengeluarkan nanah nya, trus jerawat timbul lgi kaya jerawat batu di tempat yg sama, akhirnya memutuskan untuk stop.",3
"Sedih banget liat reviewnya katanya bagus bagus, tapi aku make besoknya langsung numbuh jerawat di area yang biasanya ga di tumbuhin jerawat. Kirain awalnya purging aja tapi ternyata emang ga cocok. Beli nya sekalian sama serumnya juga yang tapi ternyata serumnya juga ga cocok.",3
"pake ini pas awal2 ngerasa biasa aja dan kaya gk berefek tp pas d pake 1 bln lebih gk ada perubahan yg ada d kulit justru numbuh jerawat dan gk sembuh di ksh toner ini, pdhal sabun mukanya untuk yg varian cantella ini cocok di aku, tp tonernya gk",3
"awalnya nyobain punya adik ku karena dia ga cocok dan ngasih ke aku, dia kayak air tapi pas di aplikasiin ke muka kayak keset2 gitu jadinya, awalnya aku cocok2 aja tapi makin sering dipake efeknya kayak kering gitu, jd ku pake selang seling sm produk lain",3
"klaim nya si bisa buat ngatasin jerawat, calming, soothing tp kurang ngaruh di aku. teksturnya ga secair itu jg, warnanya si bening ya dan ada daun centella nya gitu di dalem, cepat meresap, wanginya agak kenceng si di aku. padahal udh berharap bakal cocok krn harganya jg terjangkau banget tp ternyata belum berjodoh ya kita.",3
Sebagai sih kulit sensitive dan redness penasaran banget sama toner toner yang ada kandungan centela ini cuman pas di coba ternyata gak cocok di aku sih. Teksturnya yang cair lumayan gampang meresap ke kulit cuman udha pake 1 bulan di aku emang kurang cocok aja,3
