Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,topic_label,sentimen
779,0,0.6238,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",not work kasi sedih make parah muncul out break to review malah kata bulan oke try calming pipi but banyak worth cocok baru for my its face wajah merah muka kurang reda klaim produk,Penggunaan Produk,0
780,2,0.7099,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",sesuai btw murah si type all sama ngebantu tahun bagus lebih buat cocok skin benar beli jadi kering kulit pakai pas banget produk,Pembelian Produk,1
781,1,0.5589,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",somehow gabisa entah biasa super selalu calming mau csm tekstur ku kalau wajah enak jadi muka hari pakai banget toner,Kualitas Produk,0
782,0,0.5723,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",relax glowing kesan ninggalin packingnya unik dalem rasa centellanya bekas air tutup simple langsung nenangin real lembab lengket cerah metode mudah cair perih botol paling nya hidrasi lebih csm seger tekstur daun face serap enak benar centella merah jadi muka bikin pakai banget toner jerawat,Penggunaan Produk,0
783,1,0.6095,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",obat hijau bening warna centellanya jarang skincare punya tambah awal fresh tumbuh bulan beberapa metode sekarang ganggu wangi masalah nampol coba mau asa csm daun buat kalau enak beli jadi muka akhir hari npure pakai banget memang toner kurang jerawat,Kualitas Produk,0
784,0,0.9571,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",minggu tumbuh moga terus gampang emang banyak baik lebih masker cocok baru cepat bruntusan jadi muka breakout pakai toner jerawat,Penggunaan Produk,0
785,0,0.6792,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",murah mahal si susah ampuh kok review dapet se ngilangin bagus recommend harga buat kalau pertama nyoba beneran beruntus pas banget jerawat utama,Penggunaan Produk,1
786,1,0.479,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",justru sedih minggu dagu jidat merahmerah sayang padahal huhu nenangin awal malah sama tumbuh bulan gede bau pipi area csman bagus tekstur adem buat ku cocok ringan enak benar bruntusan pakai banget kurang jerawat produk,Kualitas Produk,0
787,0,0.9527,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",poko jauh semua pergi sekali bersih recommended kotor bagus coba mau suka pokok baru sangat produk,Penggunaan Produk,0
788,0,0.6203,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",malem langsung pagi besok out break sama ngaruh kempes bagus apa baik cica pokok buat kalau pakai banget toner jerawat produk,Penggunaan Produk,0
789,0,0.8672,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",ubah unik sayang kaya tahu tumbuh cair gampang apa nya lembap lebih dalam buat cocok serap jadi bikin kulit banget kurang produk,Penggunaan Produk,1
790,0,0.622,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",segala segitu isi murah jenis bakal time first super resap cair bagus banyak tekstur harga cocok nyata cepat nyoba kering bikin kulit,Penggunaan Produk,0
791,1,0.4202,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",engga nyengat telah masuk kek cuci abis ngerasa padahal bersih habis sih bau nyaman ganggu botol nampol terus sensitif lebih seger tuh minyak merah jadi muka cepet bikin efek kulit banget toner reda,Kualitas Produk,0
792,0,0.9581,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",temenku sukaa beberapa ngurangin ingridientsnya repurchase calming bagus temen acne seger buat cocok kali skin wajah bruntusan bikin pakai toner jerawat,Penggunaan Produk,0
793,1,0.5371,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",centela penasaran cuman sama sensitive bulan sih resap cair redness gampang emang coba tekstur cocok lumayan nyata kandung kulit pakai pas banget toner kurang,Kualitas Produk,1
794,0,0.8106,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",rasa kayak natural formula daily bakal bersih cerah aman cobain terus lebih acne tekstur ml kalau ringan enak tonernya muka efek npure pakai pas banget toner,Penggunaan Produk,1
795,1,0.5366,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",jugaa alhamdulillah balik gituu kondisi muncul cegah tetep cair yaa kalian calming csman tekstur buat cocok wajah enak merah banget toner jerawat,Kualitas Produk,1
796,1,0.9617,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",sensasi ada tidak rawat lembut lembab resap milik segar asa tekstur cica buat minyak cepat merah kulit npure bantu toner jerawat reda,Kualitas Produk,0
797,0,0.3763,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",hormonal biji hmmm kirain ubah jidat sengat nimbulin ngelembapin racun alhamdulillah dalem rasa liat tiktok betul bukan si hahaha kaya tahu habis sih repurchase bau botol terlalu cuma bingung nya asiatica alkohol harga daun buat centella beli beneran breakout banget toner jerawat,Penggunaan Produk,0
798,1,0.7455,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",minus anak bangettt si dijadiin sedang pricey hehe dari sih repurchase ngeredain paling jg suka csm buat ku enak merah muka banget jerawat produk,Kualitas Produk,1
799,0,0.6699,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",abis ngeringin sedang kecil sedikit lembab besar metode kempes lama coba csm seger buat after nyoba benar beli cepet pakai banget jerawat,Penggunaan Produk,0
800,1,0.3959,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",produk cocok acne prone suka botol selalu ngilangin rekomendasiin reda toner banget pakai npure kulit sangat cepet muka jadi bruntusan merah enak buat pokok temen calming awal sedang kaya ngamuk facial abis kelembaban balik sengaruh rekomen,Kualitas Produk,1
801,0,0.4805,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",akhir asiatica siapa bingung recommend coba sih bersih product biar skincare tahu this padahal huhuhu salicylic banget kulit beruntus jadi centella cocok buat harga affordable sama bangett type make up baguss jugaa kombinasi segi,Penggunaan Produk,1
802,0,0.5099,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",pakai efek merah tonernya diskon selalu nyaman dipake abis panas ukur toner banget pertama kali cocok kalau cica harga tuh suka calming redness moga makin cobain super sama benerbener jangkau si rasa ngatasin sesuai ekspektasi,Penggunaan Produk,1
803,0,0.6493,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",kompres pas beneran akhir deh muka merah pertama kali cocok ku terus beberapa nyobain langsung oily kaya betul abis kayak kemudian merahmerah lalu minggu ngelembabin gtu ajaa stop produk toner pakai kulit breakout sangat kering works tarik kalau buat csm an atau gaada makin sih aman lembab biasa iritasi sedang selamat dijadiin nge tpi tetap,Penggunaan Produk,1
804,1,0.4091,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",produk kurang efek centella nya sih lucu dalem sebenernya harap toner cukup banget pas pakai kulit bikin deh muka lihat tarik lumayan cica daun asli dalam sering worth cicanya tuh seger acne lebih hidrasi lama gampang botol ganggu try care affordable first sama sekali malah waktu tambah langsung sedang luar oily cium simple the pergi butuh ngerasa rasa overall apply soothing nyegerin merahmerah warna oil unik gemes minggu turut free transparan ngefek packagingnya claim tuang putih plastik tangan fragrancenya paraben alcohol sls,Kualitas Produk,1
805,0,0.6376,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",toner banget kulit sangat benar kali cocok bagus nyaman repurchase cerah langsung you produk hilang pakai deh muka jadi wajah minyak pokok lebih suka sejak pure makin sama bakal kecil semua ngerasa masuk,Penggunaan Produk,1
806,2,0.613,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",toner banget merah wajah buat lebih pakenya tahun ngebantu bulan biasa nenangin alhamdulillah ngelembapin plus ragu produk jerawat jadi cocok banyak sama awal langsung sayang make isi timbul jidat wa,Pembelian Produk,1
807,1,0.4947,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",ukur jerawat beli bruntusan cocok buat worth it csm cair repurchase kapas besar hydrating bakal kecil dua reda kurang toner banget pakai npure kulit efek bikin merah lumayan cica harga tekstur tuh lebih suka nya banyak calming gaada sih bulan mana sama jangkau negatif isi rasain,Kualitas Produk,1
808,0,0.7441,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",ukur produk klaim jerawat kurang pakai breakout bikin jadi beli pertama buat an alkohol nya banyak bagus terus mungkin malah sembuh bilang hati mini sakit pribadi yah ngefek strong banget akhir cocok asiatica siapa bingung recommend coba sih bersih sama product biar skincare tahu this padahal make huhuhu salicylic,Penggunaan Produk,1
809,1,0.7919,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",produk toner pakai ilang merah benar worth it nya bagus moga ngilangin formula ganti panjang jerawat hilang banget pas kering baru kalau buat harga watery aroma suka happy sama langsung bekas calm timbul jangan sesuai ragu kualitas pms jamin guys,Kualitas Produk,1
810,1,0.6321,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",centella asiaticanya dalam kena wangi makin cair aktif sekali sedikit tambah lanjut step rasa cekit unik calmingnya produk jerawat toner pakai kulit beneran sangat efek jadi pertama cocok ku daun harga tekstur asa lebih tenang hidrasi rekomendasi emang atas botol kapas sih cegah hydrating lokal waktu muncul oily skincare orang ajar murah warna hijau mantul jangan turut harap ngefek rada,Kualitas Produk,1
811,1,0.6821,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",jerawat pakai kulit jadi buat acne lebih lama hasil rawat good to muncul texture maksimal jarang minggu toner npure breakout centella on face think after that my skin and for kali it of asiatica but try kata product out all the skincare full this is up at guys juta umat ingredients not jodoh,Kualitas Produk,1
812,0,0.4773,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",banget efek bikin jadi coba mungkin biar negatif liat sabar pie produk jerawat kurang kompres toner hilang pakai npure kulit deh works kandung centella asiaticanya tonernya cepat wajah face pertama kali minyak ku buat asli dalam asa lebih suka asiatica mau area kalian wangi ganggu hasil moga sekarang cobain cerah lembab lokal biasa kecil bangett dapat langsung cinta jatuh butuh lalu sengat nyari produksi rasain tuang nah tangan,Penggunaan Produk,1
813,0,0.478,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",produk jerawat kurang kompres hilang pakai npure kulit deh works kandung asiaticanya tonernya cepat wajah face minyak ku buat asli dalam lebih suka mau area kalian moga sekarang cobain cerah lembab lokal biasa kecil bangett dapat langsung cinta jatuh lalu sengat nyari produksi rasain tuang nah tangan toner banget efek bikin jadi centella pertama kali asa asiatica coba wangi ganggu hasil mungkin biar butuh negatif liat sabar pie,Penggunaan Produk,1
814,2,0.3954,"banget, toner, buat, pakai, jerawat, sih, kalau, kulit, jadi, cocok",bantu sangat ringan wajah asli terus hasil kapas sama langsung benerbener air liat dalem ngelembapin isi work produk toner cukup banget pas pakai kulit deh muka tonernya enak kalau cica daun tekstur aroma nya melembabkan cair bersih tambah dipake lucu packaging warna hijau bareng gtu,Pembelian Produk,1
815,0,0.9344,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",merah nya terus waktu oily bagi tiga btw jidat jerawat memang banget pakai kulit hari bikin muka jadi bruntusan benar normal cocok kalau ku sensitif bagus percaya calming tipe beberapa super kata bakal malah to soal langsung skincare so far bukan orang fyi ngefek combination purging claimnya,Penggunaan Produk,1
816,0,0.6048,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jerawat toner bantu pas pakai npure beruntus sangat deh jadi merah ringan serap skin nyata ku tekstur nya mau bagus kempes nyaman aman lengket sensitive sedikit soal pagi sampe texture cium packaging simple sendiri huhu malem tidur dong kurang banget bikin cepet muka enak buat suka apa terus calming wangi cair sih sama nenangin kaya yah relax,Penggunaan Produk,1
817,0,0.645,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",muka jadi pokok sejak pure makin sama bakal semua ngerasa masuk produk jerawat kurang kompres toner hilang pakai npure kulit deh works kandung centella asiaticanya tonernya cepat wajah face pertama kali minyak ku buat asli dalam asa lebih suka asiatica mau area kalian wangi ganggu hasil moga sekarang cobain cerah lembab lokal biasa kecil bangett dapat langsung cinta jatuh butuh lalu sengat nyari produksi rasain tuang nah tangan,Penggunaan Produk,1
818,0,0.5221,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",toner npure kulit perlahan pertama kali nyata tenang bagus kalian rekomendasiin jujur jerawat banget pas pakai cepet jadi merah enak wajah buat loh seger lebih nya masalah cobain radang sama sembuh punya kaya,Penggunaan Produk,1
819,0,0.4525,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jerawat toner pakai sangat efek beli bruntusan tarik lumayan coba besar beberapa affordable sama mungkin review awal kemudian isi minggu orangorang stop produk kulit cepet jadi nyoba pertama kali nyata buat harga worth it tekstur watery banyak gampang repurchase sih super waktu so far emg ngelembapin,Penggunaan Produk,1
820,0,0.7141,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",ukur jerawat kompres toner travel pakai deh enak wajah pokok tekstur suka mau terus jg terlalu wangi sih size oke muncul besok langsung punya packaging ampuh padahal tutup air jenis reaksi negatif natural takut produk kurang banget kulit bikin jadi serap cocok buat dalam lebih lembap nya apa gampang cair tumbuh tahu kaya sayang unik ubah,Penggunaan Produk,1
821,1,0.5358,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",pakai npure kulit sangat ringan suka nya lama terus layer calming botol hasil repurchase lembab bakal reaksi negatif gemes sempet toner banget enak skin cocok kalau buat best purchase cica daun asli dalam sering diskon harga rb ml worth it loh tekstur of watery light aroma khas cicanya tuh seger acne prone csm an,Kualitas Produk,1
822,0,0.4924,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",produk memang banget pas breakout bikin kandung enak wajah skin loh tekstur baik asiatica sensitif nya banyak cair satu maybe dipake sm kaya padahal air mirip timbul jerawat toner pakai npure kulit hari akhir muka jadi beli centella pertama nyata cocok kalau sering temen makin gede tipis jujur sama kata malah punya sayang bahan rasa cekit nih lanjutin niacinamide sold minat,Penggunaan Produk,1
823,0,0.522,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",jerawat npure merah tonernya wajah skin pertama kali harga worth csm an banyak atau yaa repurchase try affordable walaupun to dipake kaya isi toner memang cukup pakai kulit bikin centella enak face nyata kalau ku buat tekstur seger lebih suka nya melembabkan terlalu calming masalah wangi selalu sih hydrating lah air cleansing,Penggunaan Produk,1
824,0,0.6138,"banget, pakai, jerawat, toner, kulit, cocok, produk, nya, wajah, muka",suka sama jenis produk jerawat toner banget pas kulit hari muka enak guna sensitif pernah kenal recomended belum,Penggunaan Produk,1
825,1,0.443,"jerawat, pakai, toner, jadi, kulit, cocok, nya, banget, buat, kalau",banget hari bruntusan face pertama cocok mau bagus mungkin serum muncul murah tiga ajaa preloved wash wa jerawat toner pas pakai npure beruntus deh muka nyata banyak hasil makin repurchase sih mendem malah baca sampe skincare hampir liat minggu ingredientsnya fragrancenya hmm,Kualitas Produk,1
